ano,id_municipio,municipio,desmatamento,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,emprego,remuneracao_media,co2e
2021,2703205,Igreja Nova,398.7000000000001,571817000,37100000,534717000,246715000,83432000,74749000,129821000,4791,1802.939672302234,220798.54669337
2021,2703304,Inhapi,353.9,174741000,5977000,168764000,37133000,4020000,39745000,87867000,698,2146.897779369628,65507.89329678997
2021,2703403,Jacaré dos Homens,136.7,74940000,1395000,73545000,23138000,2004000,12775000,35629000,232,1874.51150862069,38886.79062835
2021,2703502,Jacuípe,192,194514000,1502000,193012000,135931000,3282000,17602000,36197000,652,1626.189340490797,49502.63444709999
2021,2703601,Japaratinga,71.2,251980000,11007000,240973000,102272000,6501000,86636000,45565000,1643,1630.918131466828,27481.70071515
2021,2703700,Jaramataia,92.8,77882000,1239000,76643000,31108000,1985000,11590000,31959000,479,1825.873945720251,33280.02544677002
2021,2703759,Jequiá da Praia,269.4,381989000,8742000,373247000,246720000,19767000,36493000,70266000,1542,1768.899649805447,32727.79128894999
2021,2703809,Joaquim Gomes,232,520955000,4883000,516072000,343584000,12522000,52737000,107229000,1368,2152.709766081868,81003.84426371007
2021,2703908,Jundiá,84.5,54787000,969000,53819000,16922000,1856000,9536000,25504000,460,1593.584456521739,34977.735884489994
2021,2704005,Junqueiro,219.8,550024000,13875000,536149000,288219000,17665000,96487000,133779000,4802,1616.075903790086,144220.94859676
2021,2704104,Lagoa da Canoa,85.5,273016000,6196000,266820000,112651000,11101000,46111000,96957000,1581,1552.303301707781,44820.84514367001
2021,2704203,Limoeiro de Anadia,299.9,685127000,24475000,660653000,395914000,27993000,87298000,149448000,2696,1565.115545252228,81234.24832765004
2021,2704302,Maceió,362.5,27484016000,4305013000,23179003000,315687000,4406278000,14292530000,4164508000,336340,2510.780453202138,1882859.74779812
2021,2704401,Major Isidoro,435.5,283425000,9510000,273915000,89985000,7548000,69120000,107262000,1750,2095.832245714284,105438.18594347
2021,2704500,Maragogi,267,1118831000,49706000,1069125000,473860000,32767000,390607000,171891000,6966,1753.914476026415,110306.17741539
2021,2704609,Maravilha,271.5,90740000,3242000,87498000,21331000,2145000,21243000,42779000,313,2257.352236421725,52661.52889667
2021,2704708,Marechal Deodoro,225.8,3409483000,874514000,2534969000,175567000,1291988000,748223000,319191000,16504,2302.546860155121,178543.62840377
2021,2704807,Maribondo,160.1,187982000,9175000,178807000,41596000,5812000,66022000,65377000,1237,1715.872271624897,82249.88119584002
2021,2704906,Mar Vermelho,86.8,50940000,933000,50007000,19002000,1883000,8485000,20638000,427,1591.678103044496,45988.54635222002
2021,2705002,Mata Grande,502.6,354594000,6102000,348492000,168503000,6865000,55156000,117968000,811,1929.291442663379,72178.30801108996
2021,2705101,Matriz de Camaragibe,211.2,385866000,27560000,358306000,96664000,50269000,87679000,123693000,6184,1497.68229139715,106759.0354355
2021,2705200,Messias,99.5,221090000,13287000,207802000,33324000,31434000,49948000,93096000,2183,1575.887544663307,29872.53826454998
2021,2705309,Minador do Negrão,146.3,74500000,1439000,73061000,27574000,1470000,13082000,30935000,584,1801.271095890412,49698.9448868
2021,2705408,Monteirópolis,83.9,80981000,3682000,77299000,9290000,7027000,17389000,43593000,513,1804.658245614036,23988.88071014
2021,2705507,Murici,324.9,588108000,17017000,571090000,322183000,24880000,93194000,130833000,3328,1795.492518028842,128359.44970305
2021,2705606,Novo Lino,190.4,187226000,2804000,184422000,86524000,4026000,26972000,66900000,1777,1607.75801350591,49112.29980122996
2021,2705705,Olho d'Água das Flores,177.4,271775000,23032000,248743000,31083000,13745000,108819000,95096000,2299,1767.021043932147,51142.61458335996
2021,2705804,Olho d'Água do Casado,239.7,92933000,3154000,89779000,13990000,2226000,20619000,52944000,753,2128.978100929617,28568.29511816003
2021,2705903,Olho d'Água Grande,115.7,69586000,849000,68737000,23158000,1415000,10630000,33534000,273,1822.662197802198,38422.49031038999
2021,2706000,Olivença,169.9,108843000,3968000,104875000,14786000,2984000,24145000,62960000,813,1841.164477244773,30987.13446912
2021,2706109,Ouro Branco,168.3,110449000,3777000,106672000,16634000,2976000,28356000,58706000,1038,1584.501522157998,31450.68192757
2021,2706208,Palestina,36.1,45911000,811000,45099000,3894000,1303000,8817000,31086000,309,2216.291294498382,10339.80509125
2021,2706307,Palmeira dos Índios,409.2,1181478000,85230000,1096248000,175561000,92901000,486034000,341752000,11181,1720.645400232546,319022.6304032102
2021,2706406,Pão de Açúcar,464.1,266596000,10889000,255707000,62425000,14069000,59223000,119989000,2147,1711.10072659525,29851.68408448
2021,2706422,Pariconha,163.1,144982000,3280000,141702000,64248000,4383000,21163000,51909000,664,2007.579774096386,21691.55211170999
2021,2706448,Paripueira,62.5,236804000,9160000,227644000,38763000,52914000,70524000,65442000,1838,1487.786643090317,21356.58774054
2021,2706505,Passo de Camaragibe,186.5,337319000,7105000,330213000,191019000,7243000,46524000,85427000,1887,1812.884520402755,51995.71806166002
2021,2706604,Paulo Jacinto,116,109870000,2378000,107492000,42865000,3041000,18687000,42898000,74,1572.272837837838,59370.58583714002
2021,2706703,Penedo,519.6,983851000,47573000,936278000,250959000,46160000,351093000,288065000,9069,2135.382252729073,212865.51498441
2021,2706802,Piaçabuçu,81.9,458381000,10469000,447913000,292795000,9676000,60614000,84827000,1169,1676.021573994867,53325.57045093996
2021,2706901,Pilar,196.9,676106000,50743000,625363000,91067000,109974000,190137000,234185000,4580,2571.086897379911,124008.19035472
2021,2707008,Pindoba,110.6,59434000,529000,58904000,31857000,863000,6045000,20138000,428,1681.885490654206,44210.79788029
2021,2707107,Piranhas,317.4,344018000,15382000,328635000,102527000,15598000,86908000,123602000,2651,2223.128155413052,84426.53258791001
2021,2707206,Poço das Trincheiras,218.6,125601000,3639000,121962000,29366000,2795000,22007000,67793000,1051,1980.259219790674,35766.40282217995
2021,2707305,Porto Calvo,281.6,412849000,21568000,391281000,112750000,35411000,112350000,130770000,4778,1579.872113855169,128455.84876793
2021,2707404,Porto de Pedras,203.9,333198000,7836000,325361000,191257000,16262000,61841000,56001000,1564,1662.41631074169,38292.94045093001
2021,2707503,Porto Real do Colégio,215.4,268867000,9189000,259677000,104715000,5428000,51615000,97919000,774,2361.20357881137,102759.05948136
2021,2707602,Quebrangulo,266.5,189051000,4307000,184744000,89767000,6363000,26747000,61868000,860,2069.265081395349,159982.20018238
2021,2707701,Rio Largo,243.1,1422909000,219126000,1203783000,48210000,216168000,560468000,378937000,23972,1649.046758718501,503708.7917866702
2021,2707800,Roteiro,103.9,204122000,2665000,201458000,125267000,3456000,26399000,46335000,938,1705.819189765459,22519.99219751002
2021,2707909,Santa Luzia do Norte,17.4,277385000,56878000,220506000,31699000,99694000,47508000,41605000,1255,1873.505784860557,9760.329694190012
2021,2708006,Santana do Ipanema,358.8,646282000,60354000,585928000,52194000,30895000,316140000,186699000,5406,1860.585721420646,108388.57061765
2021,2708105,Santana do Mundaú,194.8,1408563000,5269000,1403294000,1233702000,19351000,90188000,60053000,889,1913.977739032619,91302.13976854
2021,2708204,São Brás,110,129322000,3552000,125770000,67912000,6041000,13381000,38436000,416,2209.945649038461,26202.41303647
2021,2708303,São José da Laje,212.3,587965000,67022000,520943000,150069000,157026000,102048000,111800000,11714,1446.469142052251,127364.16856333
2021,2708402,São José da Tapera,457.2,332789000,11797000,320992000,63805000,15079000,84897000,157211000,3114,2041.244563262683,87436.66591871998
2021,2708501,São Luís do Quitunde,352.1,943656000,78137000,865519000,357182000,183402000,152238000,172697000,11892,1519.670692061892,135702.98199058
2021,2708600,São Miguel dos Campos,324.3,1372933000,134427000,1238506000,108232000,404310000,404632000,321333000,19396,1764.23735667148,1576205.604923429
2021,2708709,São Miguel dos Milagres,53.6,243468000,8606000,234862000,93928000,5286000,84617000,51030000,2168,1604.363496309964,28344.76527568001
2021,2708808,São Sebastião,292.3,858796000,19532000,839264000,473848000,19578000,167529000,178309000,2549,1913.328293448414,229409.63673203
2021,2708907,Satuba,36.8,260967000,24398000,236569000,7726000,51279000,99891000,77673000,2099,2291.588675559792,47995.50533894998
2021,2708956,Senador Rui Palmeira,314.6,121169000,3246000,117923000,19883000,2284000,24058000,71699000,717,2191.546094839608,55471.33817610998
2021,2709004,Tanque d'Arca,111.5,92156000,1354000,90802000,40363000,1518000,12561000,36360000,440,1582.224000000001,43176.02998180001
2021,2709103,Taquarana,150.8,510804000,11221000,499583000,306689000,18552000,75888000,98455000,1958,1974.085178753829,97995.00781401008
2021,2709152,Teotônio Vilela,261.6,1357674000,30316000,1327358000,837936000,42454000,194401000,252568000,8436,1904.086642958751,142565.81372846
2021,2709202,Traipu,541.6,296950000,5094000,291856000,118729000,8738000,35850000,128539000,1677,1897.967883124628,123352.38415353
2021,2709301,União dos Palmares,359.3,1416031000,82838000,1333193000,531106000,111842000,339956000,350289000,5707,1738.70049588225,205764.2188927402
2021,2709400,Viçosa,352.4,594121000,14229000,579892000,286082000,22606000,123157000,148046000,3561,2013.805077225502,174639.50134374
2021,2800100,Amparo de São Francisco,32.1,37967000,2009000,35958000,1992000,3577000,6625000,23764000,409,2275.071711491441,6902.739298719999
2021,2800209,Aquidabã,353.9,287874000,15835000,272039000,49086000,14565000,81228000,127160000,2525,1810.067576237624,125120.4535779201
2021,2800308,Aracaju,124,18405678000,2356643000,16049035000,3330000,1850431000,10683342000,3511933000,280005,2647.270315637237,3758059.95970212
2021,2800407,Arauá,168.6,140122000,8028000,132094000,34310000,7663000,27265000,62857000,995,2256.700090452263,63414.34003987001
2021,2800506,Areia Branca,68,252263000,17583000,234680000,46114000,15837000,64573000,108155000,1862,2142.227003222341,44332.35112962
2021,2800605,Barra dos Coqueiros,51,2581592000,396770000,2184822000,3614000,1756682000,214610000,209915000,6160,2316.188102272727,4296971.19394916
2021,2800670,Boquim,206.1,333080000,29112000,303968000,27215000,12256000,115891000,148606000,2488,2318.03533762058,88253.22097985001
2021,2800704,Brejo Grande,77.8,95886000,4212000,91674000,12858000,4143000,19534000,55139000,925,1869.24171891892,48476.04031811999
2021,2801009,Campo do Brito,167.2,237677000,17459000,220218000,19000000,26049000,72771000,102398000,2624,1788.179790396342,71421.45724384999
2021,2801108,Canhoba,148.6,84436000,4931000,79506000,33968000,3699000,12785000,29053000,477,2091.809475890985,32938.89754586002
2021,2801207,Canindé de São Francisco,648.6,2895222000,30508000,2864714000,34943000,2467498000,141235000,221039000,4273,2487.852787268896,99511.93875437004
2021,2801306,Capela,399,385290000,22260000,363031000,32283000,22999000,111317000,196432000,9625,1591.921030649355,208310.0715745199
2021,2801405,Carira,610,379818000,33420000,346398000,84247000,21782000,116571000,123797000,2089,2143.416443274293,201337.697477
2021,2801504,Carmópolis,43.3,422601000,33316000,389285000,4199000,154365000,96535000,134186000,3447,2533.726713083838,39935.33922280001
2021,2801603,Cedro de São João,77.6,64293000,2641000,61652000,3607000,3497000,17625000,36923000,610,2076.44986885246,30395.70850632
2021,2801702,Cristinápolis,219,250777000,18155000,232622000,44665000,17364000,59967000,110626000,2072,1999.580830115829,125734.1181840401
2021,2801900,Cumbe,120,69489000,4537000,64952000,24406000,2709000,12042000,25796000,438,2010.620251141552,52456.05950657001
2021,2802007,Divina Pastora,80.7,188619000,4637000,183982000,7550000,95509000,34655000,46269000,734,2357.944645776566,39344.22219282998
2021,2802106,Estância,428.4,2126563000,444368000,1682196000,89366000,563576000,627176000,402077000,12824,2209.069340299443,297707.7240145598
2021,2802205,Feira Nova,174.1,114918000,9312000,105606000,39620000,6456000,21479000,38051000,536,2246.115820895521,41695.19126836002
2021,2802304,Frei Paulo,378.5,324741000,42721000,282020000,55389000,34682000,103160000,88789000,3351,1504.752062071023,137576.2152045199
2021,2802403,Gararu,498.3,179511000,12696000,166814000,63394000,7498000,29562000,66360000,724,2519.971339779006,87089.89786058
2021,2802502,General Maynard,16.9,43532000,1077000,42455000,1114000,3031000,8898000,29412000,443,2560.394920993227,7464.130157270001
2021,2802601,Gracho Cardoso,219.4,100982000,6695000,94288000,32562000,4764000,19378000,37583000,578,2221.455415224914,66466.47069650998
2021,2802700,Ilha das Flores,44,101815000,6015000,95800000,12704000,4750000,25022000,53324000,633,2032.018151658767,52517.23597206002
2021,2802809,Indiaroba,213.7,229670000,12286000,217384000,53350000,6230000,45337000,112467000,1445,2580.789951557095,145928.05123571
2021,2802908,Itabaiana,305.6,2213275000,292316000,1920959000,155788000,145955000,1102529000,516687000,22225,1644.476687064115,377998.3271613097
2021,2803005,Itabaianinha,461.1,535797000,38728000,497069000,63945000,42410000,164291000,226423000,4317,1802.496059763727,207905.9520284299
2021,2803104,Itabi,164.2,81127000,5757000,75370000,20040000,5229000,17566000,32535000,524,2120.319465648854,50325.48631530003
2021,2803203,Itaporanga d'Ajuda,467.5,880245000,160305000,719940000,55423000,236186000,216836000,211495000,5501,2139.951137974917,283770.30732233
2021,2803302,Japaratuba,318.4,527939000,19427000,508512000,49754000,225585000,106763000,126410000,2648,5003.043304380648,138659.2028835099
2021,2803401,Japoatã,367,210654000,12166000,198488000,58778000,7709000,50237000,81764000,2231,1794.607117884357,146116.13831067
2021,2803500,Lagarto,829.2,1798319000,210933000,1587387000,121049000,220279000,685405000,560654000,18515,1839.200799351879,400631.21919731
2021,2803609,Laranjeiras,120.3,1162007000,209488000,952519000,28986000,504887000,235606000,183039000,9883,1974.229577051501,153555.3402385701
2021,2803708,Macambira,125.4,89535000,5492000,84042000,15541000,4618000,21543000,42341000,801,1917.44961298377,44873.26356335601
2021,2803807,Malhada dos Bois,58.7,52760000,3175000,49585000,2511000,3123000,17203000,26747000,654,1917.541192660552,54200.46834275001
2021,2803906,Malhador,71.9,173218000,7872000,165346000,52674000,7073000,35632000,69967000,871,2328.930574052813,33436.30376889999
2021,2804003,Maruim,78.1,448414000,68429000,379985000,13913000,143181000,105122000,117768000,2004,2439.616796407185,77677.55745299002
2021,2804102,Moita Bonita,83.6,206468000,12627000,193842000,82672000,7106000,41986000,62078000,970,2120.126144329896,41504.32511936999
2021,2804201,Monte Alegre de Sergipe,380.9,218953000,16164000,202788000,43273000,9868000,59210000,90437000,1459,2329.539773817686,164194.3470011999
2021,2804300,Muribeca,67.4,96660000,4583000,92077000,8572000,8427000,26291000,48787000,1167,1677.910171379606,51102.67754288005
2021,2804409,Neópolis,207.2,330966000,32743000,298222000,79831000,21603000,90978000,105810000,3502,1648.273526556256,100775.62720234
2021,2804458,Nossa Senhora Aparecida,334.3,109900000,7325000,102576000,19379000,7066000,27789000,48343000,1043,1790.373432406519,86272.13089948
2021,2804508,Nossa Senhora da Glória,720.7,790790000,86031000,704759000,108597000,55910000,332586000,207665000,5317,1526.569992476961,302236.7268933199
2021,2804607,Nossa Senhora das Dores,459.9,415736000,38489000,377247000,48540000,46066000,131065000,151576000,6381,1681.387478451654,224439.60339798
2021,2804706,Nossa Senhora de Lourdes,76.4,91165000,5652000,85513000,20674000,3711000,22405000,38723000,542,2073.88466789668,36962.36029392001
2021,2804805,Nossa Senhora do Socorro,113.3,3232698000,496635000,2736062000,7125000,479814000,1275837000,973287000,25836,2234.929101254066,349550.7103377
2021,2804904,Pacatuba,188.4,236643000,20776000,215867000,36245000,48574000,36308000,94740000,1380,2568.540543478264,69301.56672776995
2021,2805000,Pedra Mole,72.6,48012000,2214000,45798000,12029000,1761000,8043000,23965000,342,2181.463274853802,19853.25911949999
